product_group_id,image_uuid,url
35805,"06087761-91de-4ff2-ad1a-0f4710eb3018","https://prime.sweedpos.com/store_setup/products/product/35805"
35880,"caa99cce-df7f-4ae5-8849-afd872d01631","https://prime.sweedpos.com/store_setup/products/product/35880"
35767,"3f23182c-6c36-46af-a5dd-d6593092c747","https://prime.sweedpos.com/store_setup/products/product/35767"
35719,"c6dc7b09-7df2-4227-bba2-c216726ae98b","https://prime.sweedpos.com/store_setup/products/product/35719"
35910,"ff9c27a9-c96a-4e98-8cfb-2de0b70e3b91","https://prime.sweedpos.com/store_setup/products/product/35910"
35906,"8c8eb225-6a75-4f75-b918-df4e416d883a","https://prime.sweedpos.com/store_setup/products/product/35906"
73105,"d7ddb6c8-f9c1-46df-992e-8539d1642a62","https://prime.sweedpos.com/store_setup/products/product/73105"
35921,"fbfb43f9-fbab-4e7f-b1c4-c90548aa359f","https://prime.sweedpos.com/store_setup/products/product/35921"
35945,"b73e35d2-a3ec-48c3-b37a-6f049312f67d","https://prime.sweedpos.com/store_setup/products/product/35945"
79480,"984c5b0e-6796-4043-9ec2-5ffe6949593a","https://prime.sweedpos.com/store_setup/products/product/79480"
35999,"24341860-07ac-4515-8d5f-728f9f55301e","https://prime.sweedpos.com/store_setup/products/product/35999"
71314,"06b6ea6c-1d7e-47ac-9c2e-288c2b15d172","https://prime.sweedpos.com/store_setup/products/product/71314"
35933,"ef04c106-64f3-4c58-a081-4b040b1c8423","https://prime.sweedpos.com/store_setup/products/product/35933"
35967,"29f4ce98-0e23-49c1-8445-5c4309c958e7","https://prime.sweedpos.com/store_setup/products/product/35967"
35968,"71cfa661-0f73-42dd-b68a-2a4b40882518","https://prime.sweedpos.com/store_setup/products/product/35968"
60623,"d7cb615e-8a9d-4cca-8ea2-b7871899db35","https://prime.sweedpos.com/store_setup/products/product/60623"
36002,"28e171c3-1f54-4a67-9efa-e0bf4e89b5ad","https://prime.sweedpos.com/store_setup/products/product/36002"
35896,"d6ed273b-f2bc-4e6a-a0f2-75554d63b944","https://prime.sweedpos.com/store_setup/products/product/35896"
